protein_id,id,length,Prediction,SP_probability,OTHER_probability,cleavage_site
tr|G0RR29|G0RR29_HYPJQ,G0RR29,1191,OTHER,0.0,1.0,
tr|G0RR31|G0RR31_HYPJQ,G0RR31,262,SP,0.999835,0.000163,CS pos: 20-21. Pr: 0.4960
tr|G0RR32|G0RR32_HYPJQ,G0RR32,1040,OTHER,1e-06,0.999989,
tr|G0RR35|G0RR35_HYPJQ,G0RR35,516,OTHER,0.0,0.99998,
tr|G0RR36|G0RR36_HYPJQ,G0RR36,205,OTHER,0.0,1.0,
tr|G0RR37|G0RR37_HYPJQ,G0RR37,92,OTHER,0.0,1.0,
tr|G0RR39|G0RR39_HYPJQ,G0RR39,94,SP,0.999595,0.000408,CS pos: 23-24. Pr: 0.7518
tr|G0RR41|G0RR41_HYPJQ,G0RR41,453,OTHER,0.0,1.0,
tr|G0RR42|G0RR42_HYPJQ,G0RR42,302,OTHER,0.0,0.999999,
tr|G0RR44|G0RR44_HYPJQ,G0RR44,394,OTHER,0.0,1.0,
tr|G0RR46|G0RR46_HYPJQ,G0RR46,70,OTHER,0.0,0.99998,
tr|G0RR47|G0RR47_HYPJQ,G0RR47,690,OTHER,0.0,0.999998,
tr|G0RR49|G0RR49_HYPJQ,G0RR49,149,OTHER,0.0,1.0,
tr|G0RR51|G0RR51_HYPJQ,G0RR51,298,OTHER,0.0,1.0,
tr|G0RR52|G0RR52_HYPJQ,G0RR52,416,OTHER,0.0,1.0,
tr|G0RR54|G0RR54_HYPJQ,G0RR54,171,SP,0.999809,0.000185,CS pos: 21-22. Pr: 0.9790
tr|G0RR55|G0RR55_HYPJQ,G0RR55,217,OTHER,0.0,1.0,
tr|G0RR56|G0RR56_HYPJQ,G0RR56,1272,OTHER,0.0,1.0,
tr|G0RR58|G0RR58_HYPJQ,G0RR58,150,OTHER,0.000352,0.999689,
tr|G0RR60|G0RR60_HYPJQ,G0RR60,406,OTHER,0.0,1.0,
tr|G0RR63|G0RR63_HYPJQ,G0RR63,379,OTHER,0.0,1.0,
tr|G0RR64|G0RR64_HYPJQ,G0RR64,190,OTHER,0.0,1.0,
tr|G0RR65|G0RR65_HYPJQ,G0RR65,206,OTHER,0.0,1.0,
tr|G0RR66|G0RR66_HYPJQ,G0RR66,916,OTHER,0.0,1.0,
tr|G0RR68|G0RR68_HYPJQ,G0RR68,318,OTHER,0.0,1.0,
tr|G0RR71|G0RR71_HYPJQ,G0RR71,50,OTHER,0.0,1.0,
tr|G0RR76|G0RR76_HYPJQ,G0RR76,509,OTHER,0.0,1.0,
tr|G0RR78|G0RR78_HYPJQ,G0RR78,507,OTHER,0.0,1.0,
tr|G0RR84|G0RR84_HYPJQ,G0RR84,336,OTHER,0.0,0.999989,
tr|G0RR87|G0RR87_HYPJQ,G0RR87,229,OTHER,0.0,1.0,
tr|G0RR88|G0RR88_HYPJQ,G0RR88,420,OTHER,0.0,1.0,
tr|G0RR89|G0RR89_HYPJQ,G0RR89,150,SP,0.99982,0.000177,CS pos: 31-32. Pr: 0.5791
tr|G0RR90|G0RR90_HYPJQ,G0RR90,479,OTHER,0.0,1.0,
tr|G0RR92|G0RR92_HYPJQ,G0RR92,167,SP,0.999745,0.000241,CS pos: 17-18. Pr: 0.9768
tr|G0RR93|G0RR93_HYPJQ,G0RR93,671,OTHER,0.0,1.0,
tr|G0RR95|G0RR95_HYPJQ,G0RR95,838,OTHER,0.0,0.999997,
tr|G0RR96|G0RR96_HYPJQ,G0RR96,626,OTHER,0.0,0.999998,
tr|G0RR97|G0RR97_HYPJQ,G0RR97,594,OTHER,0.0,1.0,
tr|G0RR98|G0RR98_HYPJQ,G0RR98,76,OTHER,0.015574,0.984428,
tr|G0RR99|G0RR99_HYPJQ,G0RR99,56,OTHER,0.0,0.999991,
tr|G0RRA1|G0RRA1_HYPJQ,G0RRA1,493,OTHER,0.0,1.0,
tr|G0RRA2|G0RRA2_HYPJQ,G0RRA2,532,OTHER,0.0,1.0,
tr|G0RRA3|G0RRA3_HYPJQ,G0RRA3,926,OTHER,0.0,1.0,
tr|G0RRA4|G0RRA4_HYPJQ,G0RRA4,301,OTHER,0.0,1.0,
tr|G0RRA7|G0RRA7_HYPJQ,G0RRA7,205,SP,0.999839,0.000163,CS pos: 18-19. Pr: 0.9823
tr|G0RRA8|G0RRA8_HYPJQ,G0RRA8,475,OTHER,0.0,1.0,
tr|G0RRA9|G0RRA9_HYPJQ,G0RRA9,231,OTHER,0.0,1.0,
tr|G0RRB0|G0RRB0_HYPJQ,G0RRB0,578,OTHER,1e-06,1.0,
tr|G0RRB1|G0RRB1_HYPJQ,G0RRB1,264,OTHER,0.0,1.0,
tr|G0RRB4|G0RRB4_HYPJQ,G0RRB4,454,SP,0.587183,0.412819,CS pos: 33-34. Pr: 0.4236
tr|G0RRB5|G0RRB5_HYPJQ,G0RRB5,240,OTHER,0.0,1.0,
tr|G0RRB6|G0RRB6_HYPJQ,G0RRB6,429,SP,0.99985,0.000166,CS pos: 18-19. Pr: 0.9746
tr|G0RRB7|G0RRB7_HYPJQ,G0RRB7,393,OTHER,0.0,1.0,
tr|G0RRB8|G0RRB8_HYPJQ,G0RRB8,547,OTHER,0.0,1.0,
tr|G0RRC0|G0RRC0_HYPJQ,G0RRC0,397,SP,0.999836,0.000158,CS pos: 22-23. Pr: 0.9820
tr|G0RRC2|G0RRC2_HYPJQ,G0RRC2,369,OTHER,0.0,1.0,
tr|G0RRC3|G0RRC3_HYPJQ,G0RRC3,609,OTHER,0.0,1.0,
tr|G0RRC7|G0RRC7_HYPJQ,G0RRC7,289,OTHER,0.0,1.0,
tr|G0RRC8|G0RRC8_HYPJQ,G0RRC8,127,OTHER,0.0,1.0,
tr|G0RRC9|G0RRC9_HYPJQ,G0RRC9,563,OTHER,1.6e-05,0.999988,
tr|G0RRD0|G0RRD0_HYPJQ,G0RRD0,143,OTHER,0.0,1.0,
tr|G0RRD1|G0RRD1_HYPJQ,G0RRD1,327,OTHER,0.0,1.0,
tr|G0RRD2|G0RRD2_HYPJQ,G0RRD2,254,OTHER,0.0,0.999976,
tr|G0RRD3|G0RRD3_HYPJQ,G0RRD3,472,OTHER,0.0,1.0,
tr|G0RRD4|G0RRD4_HYPJQ,G0RRD4,307,OTHER,0.0,1.0,
tr|G0RRD6|G0RRD6_HYPJQ,G0RRD6,492,OTHER,0.0,1.0,
tr|G0RRD7|G0RRD7_HYPJQ,G0RRD7,414,OTHER,0.0,1.0,
tr|G0RRD9|G0RRD9_HYPJQ,G0RRD9,111,OTHER,0.0,1.0,
tr|G0RRE0|G0RRE0_HYPJQ,G0RRE0,737,OTHER,0.0,1.0,
tr|G0RRE1|G0RRE1_HYPJQ,G0RRE1,318,OTHER,0.0,1.0,
tr|G0RRE2|G0RRE2_HYPJQ,G0RRE2,128,OTHER,0.0,1.0,
tr|G0RRE3|G0RRE3_HYPJQ,G0RRE3,135,OTHER,0.0,0.999991,
tr|G0RRE4|G0RRE4_HYPJQ,G0RRE4,522,OTHER,0.0,1.0,
tr|G0RRE5|G0RRE5_HYPJQ,G0RRE5,334,OTHER,0.0,1.0,
tr|G0RRE8|G0RRE8_HYPJQ,G0RRE8,213,OTHER,0.0,1.0,
tr|G0RRE9|G0RRE9_HYPJQ,G0RRE9,161,OTHER,0.0,1.0,
tr|G0RRF3|G0RRF3_HYPJQ,G0RRF3,187,OTHER,0.0,1.0,
tr|G0RRF4|G0RRF4_HYPJQ,G0RRF4,275,OTHER,0.0,1.0,
tr|G0RRF7|G0RRF7_HYPJQ,G0RRF7,183,OTHER,0.0,1.0,
tr|G0RRF8|G0RRF8_HYPJQ,G0RRF8,370,SP,0.50482,0.495197,CS pos: 29-30. Pr: 0.4771
tr|G0RRF9|G0RRF9_HYPJQ,G0RRF9,361,OTHER,0.0,0.99999,
tr|G0RRG1|G0RRG1_HYPJQ,G0RRG1,517,OTHER,0.0,1.0,
tr|G0RRG2|G0RRG2_HYPJQ,G0RRG2,152,OTHER,0.0,1.0,
tr|G0RRG5|G0RRG5_HYPJQ,G0RRG5,366,OTHER,0.0,1.0,
tr|G0RRG6|G0RRG6_HYPJQ,G0RRG6,285,OTHER,0.0,1.0,
tr|G0RRG7|G0RRG7_HYPJQ,G0RRG7,74,OTHER,0.0,1.0,
tr|G0RRG8|G0RRG8_HYPJQ,G0RRG8,234,SP,0.999838,0.000163,CS pos: 16-17. Pr: 0.9751
tr|G0RRG9|G0RRG9_HYPJQ,G0RRG9,557,OTHER,0.0,1.0,
tr|G0RRH0|G0RRH0_HYPJQ,G0RRH0,391,SP,0.99984,0.000171,CS pos: 22-23. Pr: 0.9699
tr|G0RRH1|G0RRH1_HYPJQ,G0RRH1,341,OTHER,0.0,0.999995,
tr|G0RRH2|G0RRH2_HYPJQ,G0RRH2,338,OTHER,0.0,0.999997,
tr|G0RRH3|G0RRH3_HYPJQ,G0RRH3,96,OTHER,0.0,1.0,
tr|G0RRH4|G0RRH4_HYPJQ,G0RRH4,111,SP,0.999825,0.000164,CS pos: 21-22. Pr: 0.9391
tr|G0RRH5|G0RRH5_HYPJQ,G0RRH5,232,OTHER,0.0,1.0,
tr|G0RRH6|G0RRH6_HYPJQ,G0RRH6,434,OTHER,0.0,1.0,
tr|G0RRH7|G0RRH7_HYPJQ,G0RRH7,405,OTHER,0.0,1.0,
tr|G0RRH8|G0RRH8_HYPJQ,G0RRH8,2274,OTHER,0.0,1.0,
tr|G0RRH9|G0RRH9_HYPJQ,G0RRH9,438,OTHER,0.0,1.0,
tr|G0RRI0|G0RRI0_HYPJQ,G0RRI0,256,OTHER,0.0,0.999992,
tr|G0RRI1|G0RRI1_HYPJQ,G0RRI1,310,OTHER,0.0,1.0,
tr|G0RRI2|G0RRI2_HYPJQ,G0RRI2,112,OTHER,0.0,1.0,
tr|G0RRI3|G0RRI3_HYPJQ,G0RRI3,299,OTHER,0.0,1.0,
tr|G0RRI4|G0RRI4_HYPJQ,G0RRI4,514,OTHER,0.0,0.999977,
tr|G0RRI5|G0RRI5_HYPJQ,G0RRI5,544,OTHER,0.0,1.0,
tr|G0RRI6|G0RRI6_HYPJQ,G0RRI6,662,SP,0.801205,0.198808,CS pos: 11-12. Pr: 0.7471
tr|G0RRI7|G0RRI7_HYPJQ,G0RRI7,378,OTHER,0.0,0.999992,
tr|G0RRI8|G0RRI8_HYPJQ,G0RRI8,336,OTHER,0.0,0.999999,
tr|G0RRI9|G0RRI9_HYPJQ,G0RRI9,172,OTHER,0.0,1.0,
tr|G0RRJ0|G0RRJ0_HYPJQ,G0RRJ0,248,OTHER,0.0,1.0,
tr|G0RRJ1|G0RRJ1_HYPJQ,G0RRJ1,244,OTHER,0.0,1.0,
tr|G0RRJ2|G0RRJ2_HYPJQ,G0RRJ2,823,OTHER,0.0,1.0,
tr|G0RRJ4|G0RRJ4_HYPJQ,G0RRJ4,205,OTHER,0.0,1.0,
tr|G0RRJ5|G0RRJ5_HYPJQ,G0RRJ5,428,OTHER,0.0,0.999966,
tr|G0RRJ6|G0RRJ6_HYPJQ,G0RRJ6,434,OTHER,0.0,0.99999,
tr|G0RRJ7|G0RRJ7_HYPJQ,G0RRJ7,457,OTHER,0.0,0.999996,
tr|G0RRJ9|G0RRJ9_HYPJQ,G0RRJ9,76,OTHER,0.0,1.0,
tr|G0RRK0|G0RRK0_HYPJQ,G0RRK0,2617,OTHER,0.0,0.999999,
tr|G0RRK2|G0RRK2_HYPJQ,G0RRK2,1006,OTHER,0.0,1.0,
tr|G0RRK4|G0RRK4_HYPJQ,G0RRK4,344,OTHER,0.0,1.0,
tr|G0RRK6|G0RRK6_HYPJQ,G0RRK6,949,OTHER,0.0,1.0,
tr|G0RRK7|G0RRK7_HYPJQ,G0RRK7,423,OTHER,0.024574,0.975433,
tr|G0RRK8|G0RRK8_HYPJQ,G0RRK8,182,OTHER,0.0,1.0,
tr|G0RRL2|G0RRL2_HYPJQ,G0RRL2,259,OTHER,0.0,1.0,
tr|G0RRL3|G0RRL3_HYPJQ,G0RRL3,613,SP,0.999816,0.000166,CS pos: 18-19. Pr: 0.9852
tr|G0RRL4|G0RRL4_HYPJQ,G0RRL4,483,SP,0.999809,0.000186,CS pos: 21-22. Pr: 0.9802
tr|G0RRL5|G0RRL5_HYPJQ,G0RRL5,567,OTHER,0.0,1.0,
tr|G0RRL8|G0RRL8_HYPJQ,G0RRL8,182,OTHER,0.0,1.0,
tr|G0RRM0|G0RRM0_HYPJQ,G0RRM0,120,OTHER,0.0,1.0,
tr|G0RRM1|G0RRM1_HYPJQ,G0RRM1,252,SP,0.99983,0.000167,CS pos: 20-21. Pr: 0.9477
tr|G0RRM3|G0RRM3_HYPJQ,G0RRM3,80,SP,0.999791,0.000202,CS pos: 23-24. Pr: 0.6539
tr|G0RRM4|G0RRM4_HYPJQ,G0RRM4,392,OTHER,0.0,1.0,
tr|G0RRM5|G0RRM5_HYPJQ,G0RRM5,458,OTHER,0.0,1.0,
tr|G0RRM6|G0RRM6_HYPJQ,G0RRM6,234,OTHER,0.0,1.0,
tr|G0RRM7|G0RRM7_HYPJQ,G0RRM7,642,OTHER,0.0,0.999995,
tr|G0RRM8|G0RRM8_HYPJQ,G0RRM8,329,OTHER,0.0,1.0,
tr|G0RRM9|G0RRM9_HYPJQ,G0RRM9,1065,OTHER,0.0,1.0,
tr|G0RRN0|G0RRN0_HYPJQ,G0RRN0,152,OTHER,0.0,1.0,
tr|G0RRN1|G0RRN1_HYPJQ,G0RRN1,121,OTHER,0.0,0.999999,
tr|G0RRN3|G0RRN3_HYPJQ,G0RRN3,339,OTHER,0.0,1.0,
tr|G0RRN4|G0RRN4_HYPJQ,G0RRN4,267,SP,0.999823,0.000179,CS pos: 19-20. Pr: 0.9736
tr|G0RRN5|G0RRN5_HYPJQ,G0RRN5,192,OTHER,0.0,1.0,
tr|G0RRN6|G0RRN6_HYPJQ,G0RRN6,275,OTHER,0.0,1.0,
tr|G0RRN7|G0RRN7_HYPJQ,G0RRN7,605,OTHER,0.0,0.999994,
tr|G0RRN8|G0RRN8_HYPJQ,G0RRN8,307,OTHER,0.0,1.0,
tr|G0RRN9|G0RRN9_HYPJQ,G0RRN9,286,OTHER,0.0,1.0,
tr|G0RRP0|G0RRP0_HYPJQ,G0RRP0,397,OTHER,0.0,1.0,
tr|G0RRP1|G0RRP1_HYPJQ,G0RRP1,718,OTHER,0.0,1.0,
tr|G0RRP2|G0RRP2_HYPJQ,G0RRP2,354,OTHER,0.0,1.0,
tr|G0RRP6|G0RRP6_HYPJQ,G0RRP6,281,OTHER,0.0,1.0,
tr|G0RRP8|G0RRP8_HYPJQ,G0RRP8,227,OTHER,0.0,1.0,
tr|G0RRP9|G0RRP9_HYPJQ,G0RRP9,328,OTHER,0.0,1.0,
tr|G0RRQ1|G0RRQ1_HYPJQ,G0RRQ1,113,OTHER,0.0,1.0,
tr|G0RRQ2|G0RRQ2_HYPJQ,G0RRQ2,201,OTHER,0.0,1.0,
tr|G0RRQ3|G0RRQ3_HYPJQ,G0RRQ3,144,OTHER,0.0,0.999994,
tr|G0RRQ5|G0RRQ5_HYPJQ,G0RRQ5,474,OTHER,0.0,0.999998,
tr|G0RRQ6|G0RRQ6_HYPJQ,G0RRQ6,367,OTHER,0.0,1.0,
tr|G0RRR0|G0RRR0_HYPJQ,G0RRR0,567,OTHER,0.0,0.999965,
tr|G0RRR1|G0RRR1_HYPJQ,G0RRR1,755,OTHER,0.0,1.0,
tr|G0RRR2|G0RRR2_HYPJQ,G0RRR2,884,OTHER,0.0,1.0,
tr|G0RRR3|G0RRR3_HYPJQ,G0RRR3,461,OTHER,0.0,0.999956,
tr|G0RRR4|G0RRR4_HYPJQ,G0RRR4,218,OTHER,0.0,1.0,
tr|G0RRR5|G0RRR5_HYPJQ,G0RRR5,283,OTHER,0.0,1.0,
tr|G0RRR6|G0RRR6_HYPJQ,G0RRR6,691,OTHER,0.0,0.999994,
tr|G0RRR7|G0RRR7_HYPJQ,G0RRR7,867,OTHER,0.0,1.0,
tr|G0RRR8|G0RRR8_HYPJQ,G0RRR8,109,OTHER,0.0,1.0,
tr|G0RRR9|G0RRR9_HYPJQ,G0RRR9,448,OTHER,0.0,1.0,
tr|G0RRS1|G0RRS1_HYPJQ,G0RRS1,675,OTHER,0.0,1.0,
tr|G0RRS2|G0RRS2_HYPJQ,G0RRS2,378,OTHER,0.0,1.0,
tr|G0RRS4|G0RRS4_HYPJQ,G0RRS4,479,OTHER,0.0,1.0,
tr|G0RRS5|G0RRS5_HYPJQ,G0RRS5,278,OTHER,0.0,1.0,
tr|G0RRS6|G0RRS6_HYPJQ,G0RRS6,239,OTHER,0.0,1.0,
tr|G0RRS7|G0RRS7_HYPJQ,G0RRS7,283,OTHER,0.0,1.0,
tr|G0RRS9|G0RRS9_HYPJQ,G0RRS9,353,OTHER,0.0,1.0,
tr|G0RRT0|G0RRT0_HYPJQ,G0RRT0,248,OTHER,0.0,0.999996,
tr|G0RRT1|G0RRT1_HYPJQ,G0RRT1,326,OTHER,0.166737,0.833249,
tr|G0RRT2|G0RRT2_HYPJQ,G0RRT2,199,OTHER,0.0,0.999992,
tr|G0RRT4|G0RRT4_HYPJQ,G0RRT4,361,OTHER,0.0,0.999998,
tr|G0RRT5|G0RRT5_HYPJQ,G0RRT5,883,OTHER,0.0,1.0,
tr|G0RRT7|G0RRT7_HYPJQ,G0RRT7,401,OTHER,0.0,1.0,
tr|G0RRU5|G0RRU5_HYPJQ,G0RRU5,600,OTHER,0.0,1.0,
tr|G0RRU6|G0RRU6_HYPJQ,G0RRU6,195,OTHER,0.0,1.0,
tr|G0RRU8|G0RRU8_HYPJQ,G0RRU8,280,OTHER,0.0,1.0,
tr|G0RRV0|G0RRV0_HYPJQ,G0RRV0,270,OTHER,0.0,1.0,
tr|G0RRV1|G0RRV1_HYPJQ,G0RRV1,245,OTHER,0.0,1.0,
tr|G0RRV2|G0RRV2_HYPJQ,G0RRV2,651,OTHER,0.0,1.0,
tr|G0RRV3|G0RRV3_HYPJQ,G0RRV3,1650,OTHER,0.0,1.0,
tr|G0RRV5|G0RRV5_HYPJQ,G0RRV5,526,OTHER,0.0,1.0,
tr|G0RRV8|G0RRV8_HYPJQ,G0RRV8,833,OTHER,0.0,1.0,
tr|G0RRV9|G0RRV9_HYPJQ,G0RRV9,445,OTHER,0.0,1.0,
tr|G0RRW1|G0RRW1_HYPJQ,G0RRW1,161,OTHER,0.0,1.0,
tr|G0RRW3|G0RRW3_HYPJQ,G0RRW3,309,OTHER,0.0,1.0,
tr|G0RRW4|G0RRW4_HYPJQ,G0RRW4,262,OTHER,0.0,0.999996,
tr|G0RRW5|G0RRW5_HYPJQ,G0RRW5,230,OTHER,0.0,1.0,
tr|G0RRW7|G0RRW7_HYPJQ,G0RRW7,274,OTHER,0.0,1.0,
tr|G0RRW8|G0RRW8_HYPJQ,G0RRW8,412,OTHER,0.0,1.0,
tr|G0RRW9|G0RRW9_HYPJQ,G0RRW9,181,OTHER,0.0,1.0,
tr|G0RRX1|G0RRX1_HYPJQ,G0RRX1,285,OTHER,0.0,1.0,
tr|G0RRX5|G0RRX5_HYPJQ,G0RRX5,886,OTHER,0.0,1.0,
tr|G0RRX9|G0RRX9_HYPJQ,G0RRX9,328,OTHER,0.0,1.0,
tr|G0RRY1|G0RRY1_HYPJQ,G0RRY1,439,OTHER,0.0,1.0,
tr|G0RRY2|G0RRY2_HYPJQ,G0RRY2,272,OTHER,0.0,1.0,
tr|G0RRY5|G0RRY5_HYPJQ,G0RRY5,867,OTHER,0.0,1.0,
tr|G0RRY7|G0RRY7_HYPJQ,G0RRY7,310,OTHER,0.0,1.0,
tr|G0RRY9|G0RRY9_HYPJQ,G0RRY9,329,OTHER,0.0,1.0,
tr|G0RRZ0|G0RRZ0_HYPJQ,G0RRZ0,1260,OTHER,0.0,1.0,
tr|G0RRZ2|G0RRZ2_HYPJQ,G0RRZ2,504,OTHER,0.0,1.0,
tr|G0RRZ3|G0RRZ3_HYPJQ,G0RRZ3,539,OTHER,0.0,0.999999,
tr|G0RRZ4|G0RRZ4_HYPJQ,G0RRZ4,86,OTHER,0.0,0.999996,
tr|G0RRZ7|G0RRZ7_HYPJQ,G0RRZ7,417,OTHER,0.332629,0.667382,
tr|G0RRZ8|G0RRZ8_HYPJQ,G0RRZ8,410,OTHER,0.0,0.99999,
tr|G0RS00|G0RS00_HYPJQ,G0RS00,416,OTHER,0.0,0.999978,
tr|G0RS01|G0RS01_HYPJQ,G0RS01,479,OTHER,0.0,1.0,
tr|G0RS02|G0RS02_HYPJQ,G0RS02,339,OTHER,0.0,0.999998,
tr|G0RS03|G0RS03_HYPJQ,G0RS03,168,SP,0.999811,0.000172,CS pos: 23-24. Pr: 0.5670
tr|G0RS04|G0RS04_HYPJQ,G0RS04,112,OTHER,0.0,0.999997,
tr|G0RS05|G0RS05_HYPJQ,G0RS05,826,OTHER,0.0,1.0,
tr|G0RS06|G0RS06_HYPJQ,G0RS06,398,OTHER,0.0,1.0,
tr|G0RS07|G0RS07_HYPJQ,G0RS07,479,OTHER,0.0,1.0,
tr|G0RS08|G0RS08_HYPJQ,G0RS08,586,OTHER,0.0,1.0,
tr|G0RS10|G0RS10_HYPJQ,G0RS10,467,OTHER,0.0,1.0,
tr|G0RS11|G0RS11_HYPJQ,G0RS11,321,OTHER,0.0,1.0,
tr|G0RS12|G0RS12_HYPJQ,G0RS12,2572,OTHER,0.0,1.0,
tr|G0RS14|G0RS14_HYPJQ,G0RS14,318,OTHER,0.0,1.0,
tr|G0RS16|G0RS16_HYPJQ,G0RS16,416,OTHER,0.0,1.0,
tr|G0RS18|G0RS18_HYPJQ,G0RS18,459,OTHER,0.0,1.0,
tr|G0RS19|G0RS19_HYPJQ,G0RS19,405,OTHER,0.0,1.0,
tr|G0RS20|G0RS20_HYPJQ,G0RS20,745,OTHER,0.0,1.0,
tr|G0RS21|G0RS21_HYPJQ,G0RS21,509,OTHER,0.0,1.0,
tr|G0RS22|G0RS22_HYPJQ,G0RS22,1210,OTHER,0.0,1.0,
tr|G0RS23|G0RS23_HYPJQ,G0RS23,246,OTHER,0.0,1.0,
tr|G0RS24|G0RS24_HYPJQ,G0RS24,1628,OTHER,0.0,1.0,
tr|G0RS25|G0RS25_HYPJQ,G0RS25,203,SP,0.999853,0.000154,CS pos: 25-26. Pr: 0.7925
tr|G0RS26|G0RS26_HYPJQ,G0RS26,490,OTHER,0.0,1.0,
tr|G0RS30|G0RS30_HYPJQ,G0RS30,627,OTHER,0.0,1.0,
tr|G0RS31|G0RS31_HYPJQ,G0RS31,418,OTHER,0.0,1.0,
tr|G0RS34|G0RS34_HYPJQ,G0RS34,986,OTHER,0.0,1.0,
tr|G0RS36|G0RS36_HYPJQ,G0RS36,369,OTHER,0.0,1.0,
tr|G0RS37|G0RS37_HYPJQ,G0RS37,259,OTHER,0.0,1.0,
tr|G0RS38|G0RS38_HYPJQ,G0RS38,253,OTHER,0.0,1.0,
tr|G0RS39|G0RS39_HYPJQ,G0RS39,477,OTHER,0.0,1.0,
tr|G0RS40|G0RS40_HYPJQ,G0RS40,149,OTHER,0.0,1.0,
tr|G0RS41|G0RS41_HYPJQ,G0RS41,231,OTHER,0.0,1.0,
tr|G0RS42|G0RS42_HYPJQ,G0RS42,478,OTHER,0.0,1.0,
tr|G0RS43|G0RS43_HYPJQ,G0RS43,599,OTHER,0.0,1.0,
tr|G0RS44|G0RS44_HYPJQ,G0RS44,512,OTHER,0.0,1.0,
tr|G0RS45|G0RS45_HYPJQ,G0RS45,712,OTHER,0.0,0.999996,
tr|G0RS47|G0RS47_HYPJQ,G0RS47,321,OTHER,0.0,1.0,
tr|G0RS48|G0RS48_HYPJQ,G0RS48,465,OTHER,1.5e-05,0.999973,
tr|G0RS49|G0RS49_HYPJQ,G0RS49,170,OTHER,0.0,1.0,
tr|G0RS50|G0RS50_HYPJQ,G0RS50,53,OTHER,0.0,0.999983,
tr|G0RS51|G0RS51_HYPJQ,G0RS51,311,OTHER,0.153575,0.846452,
tr|G0RS52|G0RS52_HYPJQ,G0RS52,994,OTHER,0.0,1.0,
tr|G0RS53|G0RS53_HYPJQ,G0RS53,559,OTHER,0.0,1.0,
tr|G0RS54|G0RS54_HYPJQ,G0RS54,317,OTHER,0.0,1.0,
tr|G0RS55|G0RS55_HYPJQ,G0RS55,427,OTHER,0.0,1.0,
tr|G0RS57|G0RS57_HYPJQ,G0RS57,95,OTHER,0.0,1.0,
tr|G0RS58|G0RS58_HYPJQ,G0RS58,720,OTHER,0.0,1.0,
tr|G0RS59|G0RS59_HYPJQ,G0RS59,841,OTHER,0.0,1.0,
tr|G0RS63|G0RS63_HYPJQ,G0RS63,427,OTHER,0.0,1.0,
tr|G0RS64|G0RS64_HYPJQ,G0RS64,584,OTHER,0.0,0.999988,
tr|G0RS65|G0RS65_HYPJQ,G0RS65,455,OTHER,0.0,1.0,
tr|G0RS66|G0RS66_HYPJQ,G0RS66,582,OTHER,0.0,1.0,
tr|G0RS67|G0RS67_HYPJQ,G0RS67,1787,OTHER,0.0,1.0,
tr|G0RS68|G0RS68_HYPJQ,G0RS68,627,OTHER,0.0,1.0,
tr|G0RS69|G0RS69_HYPJQ,G0RS69,441,OTHER,0.0,1.0,
tr|G0RS71|G0RS71_HYPJQ,G0RS71,1443,OTHER,0.0,1.0,
tr|G0RS72|G0RS72_HYPJQ,G0RS72,209,OTHER,0.0,1.0,
tr|G0RS75|G0RS75_HYPJQ,G0RS75,628,OTHER,0.0,1.0,
tr|G0RS76|G0RS76_HYPJQ,G0RS76,508,OTHER,0.0,0.999985,
tr|G0RS77|G0RS77_HYPJQ,G0RS77,311,OTHER,0.0,1.0,
tr|G0RS79|G0RS79_HYPJQ,G0RS79,614,OTHER,0.0,1.0,
tr|G0RS80|G0RS80_HYPJQ,G0RS80,72,OTHER,0.0,1.0,
tr|G0RS81|G0RS81_HYPJQ,G0RS81,733,OTHER,0.0,1.0,
tr|G0RS82|G0RS82_HYPJQ,G0RS82,740,OTHER,0.0,1.0,
tr|G0RS83|G0RS83_HYPJQ,G0RS83,216,OTHER,0.0,1.0,
tr|G0RS84|G0RS84_HYPJQ,G0RS84,197,OTHER,0.0,1.0,
tr|G0RS85|G0RS85_HYPJQ,G0RS85,335,OTHER,0.0,1.0,
tr|G0RS86|G0RS86_HYPJQ,G0RS86,545,OTHER,0.0,1.0,
tr|G0RS90|G0RS90_HYPJQ,G0RS90,513,OTHER,0.0,1.0,
tr|G0RS92|G0RS92_HYPJQ,G0RS92,264,OTHER,0.0,1.0,
tr|G0RS93|G0RS93_HYPJQ,G0RS93,798,OTHER,0.0,0.999996,
tr|G0RS97|G0RS97_HYPJQ,G0RS97,327,OTHER,0.0,1.0,
tr|G0RS99|G0RS99_HYPJQ,G0RS99,1302,OTHER,0.0,1.0,
tr|G0RSA1|G0RSA1_HYPJQ,G0RSA1,660,OTHER,0.0,1.0,
tr|G0RSA3|G0RSA3_HYPJQ,G0RSA3,501,OTHER,0.0,1.0,
tr|G0RSA6|G0RSA6_HYPJQ,G0RSA6,55,OTHER,0.0,0.999978,
tr|G0RSA8|G0RSA8_HYPJQ,G0RSA8,314,OTHER,0.000395,0.999613,
tr|G0RSB2|G0RSB2_HYPJQ,G0RSB2,567,OTHER,0.0,1.0,
tr|G0RSB4|G0RSB4_HYPJQ,G0RSB4,367,OTHER,0.0,1.0,
tr|G0RSB5|G0RSB5_HYPJQ,G0RSB5,290,OTHER,0.0,1.0,
tr|G0RSB8|G0RSB8_HYPJQ,G0RSB8,505,OTHER,0.0,1.0,
tr|G0RSB9|G0RSB9_HYPJQ,G0RSB9,1229,OTHER,0.0,1.0,
