protein_id,length
tr|G0RQP1|G0RQP1_HYPJQ,2208
tr|G0RQP4|G0RQP4_HYPJQ,112
tr|G0RQP5|G0RQP5_HYPJQ,207
tr|G0RQP6|G0RQP6_HYPJQ,582
tr|G0RQP7|G0RQP7_HYPJQ,2374
tr|G0RQP8|G0RQP8_HYPJQ,443
tr|G0RQP9|G0RQP9_HYPJQ,370
tr|G0RQQ0|G0RQQ0_HYPJQ,381
tr|G0RQQ1|G0RQQ1_HYPJQ,433
tr|G0RQQ5|G0RQQ5_HYPJQ,891
tr|G0RQQ6|G0RQQ6_HYPJQ,260
tr|G0RQQ7|G0RQQ7_HYPJQ,446
tr|G0RQQ8|G0RQQ8_HYPJQ,206
tr|G0RQQ9|G0RQQ9_HYPJQ,451
tr|G0RQR0|G0RQR0_HYPJQ,145
tr|G0RQR1|G0RQR1_HYPJQ,279
tr|G0RQR2|G0RQR2_HYPJQ,78
tr|G0RQR4|G0RQR4_HYPJQ,242
tr|G0RQR6|G0RQR6_HYPJQ,170
tr|G0RQR8|G0RQR8_HYPJQ,320
tr|G0RQS1|G0RQS1_HYPJQ,684
tr|G0RQS2|G0RQS2_HYPJQ,503
tr|G0RQS3|G0RQS3_HYPJQ,314
tr|G0RQS4|G0RQS4_HYPJQ,276
tr|G0RQS5|G0RQS5_HYPJQ,543
tr|G0RQS6|G0RQS6_HYPJQ,160
tr|G0RQS8|G0RQS8_HYPJQ,804
tr|G0RQT0|G0RQT0_HYPJQ,115
tr|G0RQT5|G0RQT5_HYPJQ,286
tr|G0RQT6|G0RQT6_HYPJQ,157
tr|G0RQT7|G0RQT7_HYPJQ,1136
tr|G0RQT8|G0RQT8_HYPJQ,961
tr|G0RQT9|G0RQT9_HYPJQ,452
tr|G0RQU0|G0RQU0_HYPJQ,340
tr|G0RQU1|G0RQU1_HYPJQ,138
tr|G0RQU2|G0RQU2_HYPJQ,339
tr|G0RQU3|G0RQU3_HYPJQ,347
tr|G0RQU4|G0RQU4_HYPJQ,1193
tr|G0RQU5|G0RQU5_HYPJQ,323
tr|G0RQU6|G0RQU6_HYPJQ,207
tr|G0RQU8|G0RQU8_HYPJQ,181
tr|G0RQU9|G0RQU9_HYPJQ,422
tr|G0RQV0|G0RQV0_HYPJQ,322
tr|G0RQV1|G0RQV1_HYPJQ,936
tr|G0RQV2|G0RQV2_HYPJQ,248
tr|G0RQV3|G0RQV3_HYPJQ,506
tr|G0RQV4|G0RQV4_HYPJQ,969
tr|G0RQV5|G0RQV5_HYPJQ,334
tr|G0RQV7|G0RQV7_HYPJQ,444
tr|G0RQV8|G0RQV8_HYPJQ,188
tr|G0RQW1|G0RQW1_HYPJQ,87
tr|G0RQW2|G0RQW2_HYPJQ,260
tr|G0RQW3|G0RQW3_HYPJQ,274
tr|G0RQW4|G0RQW4_HYPJQ,594
tr|G0RQW5|G0RQW5_HYPJQ,452
tr|G0RQW6|G0RQW6_HYPJQ,554
tr|G0RQW7|G0RQW7_HYPJQ,485
tr|G0RQW8|G0RQW8_HYPJQ,421
tr|G0RQX0|G0RQX0_HYPJQ,272
tr|G0RQX1|G0RQX1_HYPJQ,165
tr|G0RQX2|G0RQX2_HYPJQ,90
tr|G0RQX3|G0RQX3_HYPJQ,476
tr|G0RQX7|G0RQX7_HYPJQ,188
tr|G0RQX8|G0RQX8_HYPJQ,217
tr|G0RQY1|G0RQY1_HYPJQ,797
tr|G0RQY2|G0RQY2_HYPJQ,260
tr|G0RQY3|G0RQY3_HYPJQ,349
tr|G0RQY5|G0RQY5_HYPJQ,252
tr|G0RQY6|G0RQY6_HYPJQ,565
tr|G0RQY8|G0RQY8_HYPJQ,496
tr|G0RQZ0|G0RQZ0_HYPJQ,288
tr|G0RQZ1|G0RQZ1_HYPJQ,683
tr|G0RQZ2|G0RQZ2_HYPJQ,641
tr|G0RQZ3|G0RQZ3_HYPJQ,84
tr|G0RQZ4|G0RQZ4_HYPJQ,128
tr|G0RQZ5|G0RQZ5_HYPJQ,120
tr|G0RQZ7|G0RQZ7_HYPJQ,723
tr|G0RQZ8|G0RQZ8_HYPJQ,280
tr|G0RQZ9|G0RQZ9_HYPJQ,313
tr|G0RR00|G0RR00_HYPJQ,1499
tr|G0RR01|G0RR01_HYPJQ,263
tr|G0RR02|G0RR02_HYPJQ,598
tr|G0RR03|G0RR03_HYPJQ,1117
tr|G0RR04|G0RR04_HYPJQ,331
tr|G0RR06|G0RR06_HYPJQ,380
tr|G0RR07|G0RR07_HYPJQ,711
tr|G0RR08|G0RR08_HYPJQ,307
tr|G0RR09|G0RR09_HYPJQ,269
tr|G0RR10|G0RR10_HYPJQ,2014
tr|G0RR11|G0RR11_HYPJQ,572
tr|G0RR12|G0RR12_HYPJQ,207
tr|G0RR13|G0RR13_HYPJQ,363
tr|G0RR14|G0RR14_HYPJQ,940
tr|G0RR15|G0RR15_HYPJQ,140
tr|G0RR16|G0RR16_HYPJQ,429
tr|G0RR17|G0RR17_HYPJQ,290
tr|G0RR18|G0RR18_HYPJQ,289
tr|G0RR19|G0RR19_HYPJQ,860
tr|G0RR20|G0RR20_HYPJQ,442
tr|G0RR21|G0RR21_HYPJQ,635
tr|G0RR22|G0RR22_HYPJQ,484
tr|G0RR24|G0RR24_HYPJQ,752
tr|G0RR26|G0RR26_HYPJQ,314
tr|G0RR27|G0RR27_HYPJQ,525
tr|G0RR29|G0RR29_HYPJQ,1191
tr|G0RR31|G0RR31_HYPJQ,262
tr|G0RR32|G0RR32_HYPJQ,1040
tr|G0RR35|G0RR35_HYPJQ,516
tr|G0RR36|G0RR36_HYPJQ,205
tr|G0RR37|G0RR37_HYPJQ,92
tr|G0RR39|G0RR39_HYPJQ,94
tr|G0RR41|G0RR41_HYPJQ,453
tr|G0RR42|G0RR42_HYPJQ,302
tr|G0RR44|G0RR44_HYPJQ,394
tr|G0RR46|G0RR46_HYPJQ,70
tr|G0RR47|G0RR47_HYPJQ,690
tr|G0RR49|G0RR49_HYPJQ,149
tr|G0RR51|G0RR51_HYPJQ,298
tr|G0RR52|G0RR52_HYPJQ,416
tr|G0RR54|G0RR54_HYPJQ,171
tr|G0RR55|G0RR55_HYPJQ,217
tr|G0RR56|G0RR56_HYPJQ,1272
tr|G0RR58|G0RR58_HYPJQ,150
tr|G0RR60|G0RR60_HYPJQ,406
tr|G0RR63|G0RR63_HYPJQ,379
tr|G0RR64|G0RR64_HYPJQ,190
tr|G0RR65|G0RR65_HYPJQ,206
tr|G0RR66|G0RR66_HYPJQ,916
tr|G0RR68|G0RR68_HYPJQ,318
tr|G0RR71|G0RR71_HYPJQ,50
tr|G0RR76|G0RR76_HYPJQ,509
tr|G0RR78|G0RR78_HYPJQ,507
tr|G0RR84|G0RR84_HYPJQ,336
tr|G0RR87|G0RR87_HYPJQ,229
tr|G0RR88|G0RR88_HYPJQ,420
tr|G0RR89|G0RR89_HYPJQ,150
tr|G0RR90|G0RR90_HYPJQ,479
tr|G0RR92|G0RR92_HYPJQ,167
tr|G0RR93|G0RR93_HYPJQ,671
tr|G0RR95|G0RR95_HYPJQ,838
tr|G0RR96|G0RR96_HYPJQ,626
tr|G0RR97|G0RR97_HYPJQ,594
tr|G0RR98|G0RR98_HYPJQ,76
tr|G0RR99|G0RR99_HYPJQ,56
tr|G0RRA1|G0RRA1_HYPJQ,493
tr|G0RRA2|G0RRA2_HYPJQ,532
tr|G0RRA3|G0RRA3_HYPJQ,926
tr|G0RRA4|G0RRA4_HYPJQ,301
tr|G0RRA7|G0RRA7_HYPJQ,205
tr|G0RRA8|G0RRA8_HYPJQ,475
tr|G0RRA9|G0RRA9_HYPJQ,231
tr|G0RRB0|G0RRB0_HYPJQ,578
tr|G0RRB1|G0RRB1_HYPJQ,264
tr|G0RRB4|G0RRB4_HYPJQ,454
tr|G0RRB5|G0RRB5_HYPJQ,240
tr|G0RRB6|G0RRB6_HYPJQ,429
tr|G0RRB7|G0RRB7_HYPJQ,393
tr|G0RRB8|G0RRB8_HYPJQ,547
tr|G0RRC0|G0RRC0_HYPJQ,397
tr|G0RRC2|G0RRC2_HYPJQ,369
tr|G0RRC3|G0RRC3_HYPJQ,609
tr|G0RRC7|G0RRC7_HYPJQ,289
tr|G0RRC8|G0RRC8_HYPJQ,127
tr|G0RRC9|G0RRC9_HYPJQ,563
tr|G0RRD0|G0RRD0_HYPJQ,143
tr|G0RRD1|G0RRD1_HYPJQ,327
tr|G0RRD2|G0RRD2_HYPJQ,254
tr|G0RRD3|G0RRD3_HYPJQ,472
tr|G0RRD4|G0RRD4_HYPJQ,307
tr|G0RRD6|G0RRD6_HYPJQ,492
tr|G0RRD7|G0RRD7_HYPJQ,414
tr|G0RRD9|G0RRD9_HYPJQ,111
tr|G0RRE0|G0RRE0_HYPJQ,737
tr|G0RRE1|G0RRE1_HYPJQ,318
tr|G0RRE2|G0RRE2_HYPJQ,128
tr|G0RRE3|G0RRE3_HYPJQ,135
tr|G0RRE4|G0RRE4_HYPJQ,522
tr|G0RRE5|G0RRE5_HYPJQ,334
tr|G0RRE8|G0RRE8_HYPJQ,213
tr|G0RRE9|G0RRE9_HYPJQ,161
tr|G0RRF3|G0RRF3_HYPJQ,187
tr|G0RRF4|G0RRF4_HYPJQ,275
tr|G0RRF7|G0RRF7_HYPJQ,183
tr|G0RRF8|G0RRF8_HYPJQ,370
tr|G0RRF9|G0RRF9_HYPJQ,361
tr|G0RRG1|G0RRG1_HYPJQ,517
tr|G0RRG2|G0RRG2_HYPJQ,152
tr|G0RRG5|G0RRG5_HYPJQ,366
tr|G0RRG6|G0RRG6_HYPJQ,285
tr|G0RRG7|G0RRG7_HYPJQ,74
tr|G0RRG8|G0RRG8_HYPJQ,234
tr|G0RRG9|G0RRG9_HYPJQ,557
tr|G0RRH0|G0RRH0_HYPJQ,391
tr|G0RRH1|G0RRH1_HYPJQ,341
tr|G0RRH2|G0RRH2_HYPJQ,338
tr|G0RRH3|G0RRH3_HYPJQ,96
tr|G0RRH4|G0RRH4_HYPJQ,111
tr|G0RRH5|G0RRH5_HYPJQ,232
tr|G0RRH6|G0RRH6_HYPJQ,434
tr|G0RRH7|G0RRH7_HYPJQ,405
tr|G0RRH8|G0RRH8_HYPJQ,2274
tr|G0RRH9|G0RRH9_HYPJQ,438
tr|G0RRI0|G0RRI0_HYPJQ,256
tr|G0RRI1|G0RRI1_HYPJQ,310
tr|G0RRI2|G0RRI2_HYPJQ,112
tr|G0RRI3|G0RRI3_HYPJQ,299
tr|G0RRI4|G0RRI4_HYPJQ,514
tr|G0RRI5|G0RRI5_HYPJQ,544
tr|G0RRI6|G0RRI6_HYPJQ,662
tr|G0RRI7|G0RRI7_HYPJQ,378
tr|G0RRI8|G0RRI8_HYPJQ,336
tr|G0RRI9|G0RRI9_HYPJQ,172
tr|G0RRJ0|G0RRJ0_HYPJQ,248
tr|G0RRJ1|G0RRJ1_HYPJQ,244
tr|G0RRJ2|G0RRJ2_HYPJQ,823
tr|G0RRJ4|G0RRJ4_HYPJQ,205
tr|G0RRJ5|G0RRJ5_HYPJQ,428
tr|G0RRJ6|G0RRJ6_HYPJQ,434
tr|G0RRJ7|G0RRJ7_HYPJQ,457
tr|G0RRJ9|G0RRJ9_HYPJQ,76
tr|G0RRK0|G0RRK0_HYPJQ,2617
tr|G0RRK2|G0RRK2_HYPJQ,1006
tr|G0RRK4|G0RRK4_HYPJQ,344
tr|G0RRK6|G0RRK6_HYPJQ,949
tr|G0RRK7|G0RRK7_HYPJQ,423
tr|G0RRK8|G0RRK8_HYPJQ,182
tr|G0RRL2|G0RRL2_HYPJQ,259
tr|G0RRL3|G0RRL3_HYPJQ,613
tr|G0RRL4|G0RRL4_HYPJQ,483
tr|G0RRL5|G0RRL5_HYPJQ,567
tr|G0RRL8|G0RRL8_HYPJQ,182
tr|G0RRM0|G0RRM0_HYPJQ,120
tr|G0RRM1|G0RRM1_HYPJQ,252
tr|G0RRM3|G0RRM3_HYPJQ,80
tr|G0RRM4|G0RRM4_HYPJQ,392
tr|G0RRM5|G0RRM5_HYPJQ,458
tr|G0RRM6|G0RRM6_HYPJQ,234
tr|G0RRM7|G0RRM7_HYPJQ,642
tr|G0RRM8|G0RRM8_HYPJQ,329
tr|G0RRM9|G0RRM9_HYPJQ,1065
tr|G0RRN0|G0RRN0_HYPJQ,152
tr|G0RRN1|G0RRN1_HYPJQ,121
tr|G0RRN3|G0RRN3_HYPJQ,339
tr|G0RRN4|G0RRN4_HYPJQ,267
tr|G0RRN5|G0RRN5_HYPJQ,192
tr|G0RRN6|G0RRN6_HYPJQ,275
tr|G0RRN7|G0RRN7_HYPJQ,605
tr|G0RRN8|G0RRN8_HYPJQ,307
tr|G0RRN9|G0RRN9_HYPJQ,286
tr|G0RRP0|G0RRP0_HYPJQ,397
tr|G0RRP1|G0RRP1_HYPJQ,718
tr|G0RRP2|G0RRP2_HYPJQ,354
tr|G0RRP6|G0RRP6_HYPJQ,281
tr|G0RRP8|G0RRP8_HYPJQ,227
tr|G0RRP9|G0RRP9_HYPJQ,328
tr|G0RRQ1|G0RRQ1_HYPJQ,113
tr|G0RRQ2|G0RRQ2_HYPJQ,201
tr|G0RRQ3|G0RRQ3_HYPJQ,144
tr|G0RRQ5|G0RRQ5_HYPJQ,474
tr|G0RRQ6|G0RRQ6_HYPJQ,367
tr|G0RRR0|G0RRR0_HYPJQ,567
tr|G0RRR1|G0RRR1_HYPJQ,755
tr|G0RRR2|G0RRR2_HYPJQ,884
tr|G0RRR3|G0RRR3_HYPJQ,461
tr|G0RRR4|G0RRR4_HYPJQ,218
tr|G0RRR5|G0RRR5_HYPJQ,283
tr|G0RRR6|G0RRR6_HYPJQ,691
tr|G0RRR7|G0RRR7_HYPJQ,867
tr|G0RRR8|G0RRR8_HYPJQ,109
tr|G0RRR9|G0RRR9_HYPJQ,448
tr|G0RRS1|G0RRS1_HYPJQ,675
tr|G0RRS2|G0RRS2_HYPJQ,378
tr|G0RRS4|G0RRS4_HYPJQ,479
tr|G0RRS5|G0RRS5_HYPJQ,278
tr|G0RRS6|G0RRS6_HYPJQ,239
tr|G0RRS7|G0RRS7_HYPJQ,283
tr|G0RRS9|G0RRS9_HYPJQ,353
tr|G0RRT0|G0RRT0_HYPJQ,248
tr|G0RRT1|G0RRT1_HYPJQ,326
tr|G0RRT2|G0RRT2_HYPJQ,199
tr|G0RRT4|G0RRT4_HYPJQ,361
tr|G0RRT5|G0RRT5_HYPJQ,883
tr|G0RRT7|G0RRT7_HYPJQ,401
tr|G0RRU5|G0RRU5_HYPJQ,600
tr|G0RRU6|G0RRU6_HYPJQ,195
tr|G0RRU8|G0RRU8_HYPJQ,280
tr|G0RRV0|G0RRV0_HYPJQ,270
tr|G0RRV1|G0RRV1_HYPJQ,245
tr|G0RRV2|G0RRV2_HYPJQ,651
tr|G0RRV3|G0RRV3_HYPJQ,1650
tr|G0RRV5|G0RRV5_HYPJQ,526
tr|G0RRV8|G0RRV8_HYPJQ,833
tr|G0RRV9|G0RRV9_HYPJQ,445
tr|G0RRW1|G0RRW1_HYPJQ,161
tr|G0RRW3|G0RRW3_HYPJQ,309
tr|G0RRW4|G0RRW4_HYPJQ,262
tr|G0RRW5|G0RRW5_HYPJQ,230
tr|G0RRW7|G0RRW7_HYPJQ,274
tr|G0RRW8|G0RRW8_HYPJQ,412
tr|G0RRW9|G0RRW9_HYPJQ,181
tr|G0RRX1|G0RRX1_HYPJQ,285
tr|G0RRX5|G0RRX5_HYPJQ,886
tr|G0RRX9|G0RRX9_HYPJQ,328
tr|G0RRY1|G0RRY1_HYPJQ,439
tr|G0RRY2|G0RRY2_HYPJQ,272
tr|G0RRY5|G0RRY5_HYPJQ,867
tr|G0RRY7|G0RRY7_HYPJQ,310
tr|G0RRY9|G0RRY9_HYPJQ,329
tr|G0RRZ0|G0RRZ0_HYPJQ,1260
tr|G0RRZ2|G0RRZ2_HYPJQ,504
tr|G0RRZ3|G0RRZ3_HYPJQ,539
tr|G0RRZ4|G0RRZ4_HYPJQ,86
tr|G0RRZ7|G0RRZ7_HYPJQ,417
tr|G0RRZ8|G0RRZ8_HYPJQ,410
tr|G0RS00|G0RS00_HYPJQ,416
tr|G0RS01|G0RS01_HYPJQ,479
tr|G0RS02|G0RS02_HYPJQ,339
tr|G0RS03|G0RS03_HYPJQ,168
tr|G0RS04|G0RS04_HYPJQ,112
tr|G0RS05|G0RS05_HYPJQ,826
tr|G0RS06|G0RS06_HYPJQ,398
tr|G0RS07|G0RS07_HYPJQ,479
tr|G0RS08|G0RS08_HYPJQ,586
tr|G0RS10|G0RS10_HYPJQ,467
tr|G0RS11|G0RS11_HYPJQ,321
tr|G0RS12|G0RS12_HYPJQ,2572
tr|G0RS14|G0RS14_HYPJQ,318
tr|G0RS16|G0RS16_HYPJQ,416
tr|G0RS18|G0RS18_HYPJQ,459
tr|G0RS19|G0RS19_HYPJQ,405
tr|G0RS20|G0RS20_HYPJQ,745
tr|G0RS21|G0RS21_HYPJQ,509
tr|G0RS22|G0RS22_HYPJQ,1210
tr|G0RS23|G0RS23_HYPJQ,246
tr|G0RS24|G0RS24_HYPJQ,1628
tr|G0RS25|G0RS25_HYPJQ,203
tr|G0RS26|G0RS26_HYPJQ,490
tr|G0RS30|G0RS30_HYPJQ,627
tr|G0RS31|G0RS31_HYPJQ,418
tr|G0RS34|G0RS34_HYPJQ,986
tr|G0RS36|G0RS36_HYPJQ,369
tr|G0RS37|G0RS37_HYPJQ,259
tr|G0RS38|G0RS38_HYPJQ,253
tr|G0RS39|G0RS39_HYPJQ,477
tr|G0RS40|G0RS40_HYPJQ,149
tr|G0RS41|G0RS41_HYPJQ,231
tr|G0RS42|G0RS42_HYPJQ,478
tr|G0RS43|G0RS43_HYPJQ,599
tr|G0RS44|G0RS44_HYPJQ,512
tr|G0RS45|G0RS45_HYPJQ,712
tr|G0RS47|G0RS47_HYPJQ,321
tr|G0RS48|G0RS48_HYPJQ,465
tr|G0RS49|G0RS49_HYPJQ,170
tr|G0RS50|G0RS50_HYPJQ,53
tr|G0RS51|G0RS51_HYPJQ,311
tr|G0RS52|G0RS52_HYPJQ,994
tr|G0RS53|G0RS53_HYPJQ,559
tr|G0RS54|G0RS54_HYPJQ,317
tr|G0RS55|G0RS55_HYPJQ,427
tr|G0RS57|G0RS57_HYPJQ,95
tr|G0RS58|G0RS58_HYPJQ,720
tr|G0RS59|G0RS59_HYPJQ,841
tr|G0RS63|G0RS63_HYPJQ,427
tr|G0RS64|G0RS64_HYPJQ,584
tr|G0RS65|G0RS65_HYPJQ,455
tr|G0RS66|G0RS66_HYPJQ,582
tr|G0RS67|G0RS67_HYPJQ,1787
tr|G0RS68|G0RS68_HYPJQ,627
tr|G0RS69|G0RS69_HYPJQ,441
tr|G0RS71|G0RS71_HYPJQ,1443
tr|G0RS72|G0RS72_HYPJQ,209
tr|G0RS75|G0RS75_HYPJQ,628
tr|G0RS76|G0RS76_HYPJQ,508
tr|G0RS77|G0RS77_HYPJQ,311
tr|G0RS79|G0RS79_HYPJQ,614
tr|G0RS80|G0RS80_HYPJQ,72
tr|G0RS81|G0RS81_HYPJQ,733
tr|G0RS82|G0RS82_HYPJQ,740
tr|G0RS83|G0RS83_HYPJQ,216
tr|G0RS84|G0RS84_HYPJQ,197
tr|G0RS85|G0RS85_HYPJQ,335
tr|G0RS86|G0RS86_HYPJQ,545
tr|G0RS90|G0RS90_HYPJQ,513
tr|G0RS92|G0RS92_HYPJQ,264
tr|G0RS93|G0RS93_HYPJQ,798
tr|G0RS97|G0RS97_HYPJQ,327
tr|G0RS99|G0RS99_HYPJQ,1302
tr|G0RSA1|G0RSA1_HYPJQ,660
tr|G0RSA3|G0RSA3_HYPJQ,501
tr|G0RSA6|G0RSA6_HYPJQ,55
tr|G0RSA8|G0RSA8_HYPJQ,314
tr|G0RSB2|G0RSB2_HYPJQ,567
tr|G0RSB4|G0RSB4_HYPJQ,367
tr|G0RSB5|G0RSB5_HYPJQ,290
tr|G0RSB8|G0RSB8_HYPJQ,505
tr|G0RSB9|G0RSB9_HYPJQ,1229
tr|G0RSC0|G0RSC0_HYPJQ,574
tr|G0RSC1|G0RSC1_HYPJQ,636
tr|G0RSC2|G0RSC2_HYPJQ,140
tr|G0RSC3|G0RSC3_HYPJQ,133
tr|G0RSC4|G0RSC4_HYPJQ,1126
tr|G0RSC5|G0RSC5_HYPJQ,498
tr|G0RSC6|G0RSC6_HYPJQ,419
tr|G0RSC9|G0RSC9_HYPJQ,504
tr|G0RSD0|G0RSD0_HYPJQ,503
tr|G0RSD1|G0RSD1_HYPJQ,596
tr|G0RSD2|G0RSD2_HYPJQ,290
tr|G0RSD5|G0RSD5_HYPJQ,427
tr|G0RSD7|G0RSD7_HYPJQ,136
tr|G0RSD8|G0RSD8_HYPJQ,322
tr|G0RSE2|G0RSE2_HYPJQ,243
tr|G0RSE7|G0RSE7_HYPJQ,295
tr|G0RSE9|G0RSE9_HYPJQ,938
tr|G0RSF0|G0RSF0_HYPJQ,394
tr|G0RSF2|G0RSF2_HYPJQ,553
tr|G0RSF3|G0RSF3_HYPJQ,261
tr|G0RSF7|G0RSF7_HYPJQ,261
tr|G0RSG1|G0RSG1_HYPJQ,698
tr|G0RSG3|G0RSG3_HYPJQ,512
tr|G0RSG6|G0RSG6_HYPJQ,82
tr|G0RSG8|G0RSG8_HYPJQ,230
tr|G0RSG9|G0RSG9_HYPJQ,813
tr|G0RSH0|G0RSH0_HYPJQ,703
tr|G0RSH2|G0RSH2_HYPJQ,526
tr|G0RSH5|G0RSH5_HYPJQ,831
tr|G0RSH6|G0RSH6_HYPJQ,195
tr|G0RSH7|G0RSH7_HYPJQ,609
tr|G0RSH8|G0RSH8_HYPJQ,1129
tr|G0RSI0|G0RSI0_HYPJQ,148
tr|G0RSI1|G0RSI1_HYPJQ,169
tr|G0RSI3|G0RSI3_HYPJQ,197
tr|G0RSI4|G0RSI4_HYPJQ,1504
tr|G0RSI5|G0RSI5_HYPJQ,153
tr|G0RSI6|G0RSI6_HYPJQ,228
tr|G0RSI8|G0RSI8_HYPJQ,261
tr|G0RSJ0|G0RSJ0_HYPJQ,317
tr|G0RSJ1|G0RSJ1_HYPJQ,532
tr|G0RSJ2|G0RSJ2_HYPJQ,585
tr|G0RSJ3|G0RSJ3_HYPJQ,515
tr|G0RSJ4|G0RSJ4_HYPJQ,914
tr|G0RSJ7|G0RSJ7_HYPJQ,1138
tr|G0RSJ8|G0RSJ8_HYPJQ,302
tr|G0RSJ9|G0RSJ9_HYPJQ,285
tr|G0RSK0|G0RSK0_HYPJQ,1176
tr|G0RSK1|G0RSK1_HYPJQ,506
tr|G0RSK2|G0RSK2_HYPJQ,925
tr|G0RSK3|G0RSK3_HYPJQ,1205
tr|G0RSK4|G0RSK4_HYPJQ,240
tr|G0RSK5|G0RSK5_HYPJQ,426
tr|G0RSK6|G0RSK6_HYPJQ,63
tr|G0RSK8|G0RSK8_HYPJQ,553
tr|G0RSK9|G0RSK9_HYPJQ,383
tr|G0RSL0|G0RSL0_HYPJQ,338
tr|G0RSL2|G0RSL2_HYPJQ,620
tr|G0RSL3|G0RSL3_HYPJQ,423
tr|G0RSL4|G0RSL4_HYPJQ,266
tr|G0RSL6|G0RSL6_HYPJQ,358
tr|G0RSL7|G0RSL7_HYPJQ,559
tr|G0RSL8|G0RSL8_HYPJQ,356
tr|G0RSL9|G0RSL9_HYPJQ,147
tr|G0RSM2|G0RSM2_HYPJQ,872
tr|G0RSM3|G0RSM3_HYPJQ,564
tr|G0RSM4|G0RSM4_HYPJQ,884
tr|G0RSM5|G0RSM5_HYPJQ,713
tr|G0RSM6|G0RSM6_HYPJQ,513
tr|G0RSM8|G0RSM8_HYPJQ,615
tr|G0RSM9|G0RSM9_HYPJQ,598
tr|G0RSN0|G0RSN0_HYPJQ,230
tr|G0RSN1|G0RSN1_HYPJQ,387
tr|G0RSN7|G0RSN7_HYPJQ,212
tr|G0RSN8|G0RSN8_HYPJQ,387
tr|G0RSN9|G0RSN9_HYPJQ,253
tr|G0RSP0|G0RSP0_HYPJQ,467
tr|G0RSP1|G0RSP1_HYPJQ,218
tr|G0RSP2|G0RSP2_HYPJQ,155
tr|G0RSP3|G0RSP3_HYPJQ,756
tr|G0RSP4|G0RSP4_HYPJQ,375
tr|G0RSP5|G0RSP5_HYPJQ,345
tr|G0RSP6|G0RSP6_HYPJQ,327
tr|G0RSP7|G0RSP7_HYPJQ,306
tr|G0RSP8|G0RSP8_HYPJQ,426
tr|G0RSQ0|G0RSQ0_HYPJQ,745
tr|G0RSQ2|G0RSQ2_HYPJQ,511
tr|G0RSQ3|G0RSQ3_HYPJQ,1302
tr|G0RSQ4|G0RSQ4_HYPJQ,512
tr|G0RSQ6|G0RSQ6_HYPJQ,353
tr|G0RSQ7|G0RSQ7_HYPJQ,499
tr|G0RSQ8|G0RSQ8_HYPJQ,514
tr|G0RSQ9|G0RSQ9_HYPJQ,496
tr|G0RSR0|G0RSR0_HYPJQ,705
tr|G0RSR2|G0RSR2_HYPJQ,396
tr|G0RSR3|G0RSR3_HYPJQ,1574
tr|G0RSR4|G0RSR4_HYPJQ,432
tr|G0RSR5|G0RSR5_HYPJQ,324
tr|G0RSR8|G0RSR8_HYPJQ,662
tr|G0RSS0|G0RSS0_HYPJQ,358
tr|G0RSS1|G0RSS1_HYPJQ,467
tr|G0RSS6|G0RSS6_HYPJQ,597
tr|G0RSS7|G0RSS7_HYPJQ,537
tr|G0RSS8|G0RSS8_HYPJQ,165
tr|G0RSS9|G0RSS9_HYPJQ,55
tr|G0RST0|G0RST0_HYPJQ,248
tr|G0RST1|G0RST1_HYPJQ,228
tr|G0RST2|G0RST2_HYPJQ,273
tr|G0RST4|G0RST4_HYPJQ,76
tr|G0RST5|G0RST5_HYPJQ,342
tr|G0RST6|G0RST6_HYPJQ,264
tr|G0RST7|G0RST7_HYPJQ,208
tr|G0RST8|G0RST8_HYPJQ,455
tr|G0RST9|G0RST9_HYPJQ,242
tr|G0RSU0|G0RSU0_HYPJQ,356
tr|G0RSU1|G0RSU1_HYPJQ,340
tr|G0RSU2|G0RSU2_HYPJQ,284
tr|G0RSU3|G0RSU3_HYPJQ,403
tr|G0RSU5|G0RSU5_HYPJQ,472
tr|G0RSU7|G0RSU7_HYPJQ,313
tr|G0RSU8|G0RSU8_HYPJQ,324
tr|G0RSU9|G0RSU9_HYPJQ,616
tr|G0RSV0|G0RSV0_HYPJQ,543
tr|G0RSV1|G0RSV1_HYPJQ,592
tr|G0RSV2|G0RSV2_HYPJQ,338
tr|G0RSV3|G0RSV3_HYPJQ,439
tr|G0RSV4|G0RSV4_HYPJQ,515
tr|G0RSV6|G0RSV6_HYPJQ,401
tr|G0RSV7|G0RSV7_HYPJQ,541
tr|G0RSV8|G0RSV8_HYPJQ,342
tr|G0RSV9|G0RSV9_HYPJQ,79
tr|G0RSW0|G0RSW0_HYPJQ,219
tr|G0RSW1|G0RSW1_HYPJQ,316
tr|G0RSW2|G0RSW2_HYPJQ,258
tr|G0RSW3|G0RSW3_HYPJQ,472
tr|G0RSW4|G0RSW4_HYPJQ,146
tr|G0RSW6|G0RSW6_HYPJQ,272
tr|G0RSW7|G0RSW7_HYPJQ,246
tr|G0RSW8|G0RSW8_HYPJQ,412
tr|G0RSW9|G0RSW9_HYPJQ,279
tr|G0RSX0|G0RSX0_HYPJQ,494
tr|G0RSX1|G0RSX1_HYPJQ,380
tr|G0RSX2|G0RSX2_HYPJQ,289
tr|G0RSX3|G0RSX3_HYPJQ,283
tr|G0RSX4|G0RSX4_HYPJQ,886
tr|G0RSX5|G0RSX5_HYPJQ,118
tr|G0RSX7|G0RSX7_HYPJQ,453
tr|G0RSX9|G0RSX9_HYPJQ,322
